unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text
B0001YLJBO:**great_carwashing_tool_-_worth_every_penny!**:j._tomaszewski,B0001YLJBO,Mr. Clean Starter Kit: Automotive,automotive,18 of 18,5.0,**Great Carwashing Tool - Worth Every Penny!**,"June 8, 2005",J. Tomaszewski,"Chicago, IL","I was a bit skeptical about buying this product because of the other products I have tried that claimed to be spot-free and failed   miserably.  I was pleasantly surprised with the Mr. Clean AutoDry system!  If you follow the directions and put a bit of effort into your wash job it works very, very good!

- You first rinse off your vehicle with regular, unfiltered water either through the AutoDry gun or with your regular hose sprayer.

- Next, you use the AutoDry on the ""soap"" setting and completely cover the vehicle.  They advise to only use the Mr. Clean soap, of course, because it contains agents not normally found in other car washing soap that assists in the sheeting action (similar to Jet Dry for the dishwasher)

- Thirdly, you give the vehicle an old fashioned hand wash with a sponge.  Make sure you do a good job and clean it completely or you will find streaks when it dries with the old dirty water smeared all over.

- Fourth, rinse the vehicle completely with unfiltered water.  Make sure you are very through in this stage.  Take your time!

- Finally, set the AutoDry to the filtered rinse setting and go over the vehicle again.  Make sure you start at the vehicle's highest point to remove all the tap water sitting on the roof.  Basically, you want the filtered water to remove all the unfiltered water.  Spray the filtered water in all the crevices to avoid spots later (side view mirrors, bumpers, etc.)

Although it sounds like it takes a long time it is really quite quick if you put some effort into it.  I can do a complete vehicle (Ford Explorer) start to finish in about 15 minutes.  The car dries completely spot free EVERY time!  Of course, the results will only be as good as YOU make them.  If you don't wash completely or rinse the unfiltered water off completely there WILL be spots.  It is up to you to do a through job to get great results"
B000F6WMRS:nice_addition_to_back_of_my_suv:elisa_berger,B000F6WMRS,Multipurpose Trunk Organz: Automotive,automotive,,4.0,Nice addition to back of my SUV,"March 15, 2007",Elisa Berger,"Addison, TX United States","The Organizer works well for keeping disparate shopping items from rolling around in the back of the car.  I do wish the partitions were actually attachable by velcro to the organizer and soft.  The hard plastic partitions is this Organizer are simply square plates that can be stuck in between items.  I tend to not use them since they don't even work to soften the bumps between jossling items. My husband's trunk organizer (which I didn't buy because it cost 3x as much) has the softer, attachable partitions.  I guess that would be worth the money in retrospect for MY needs.  But in all this is great for the price. Now I get to the office, or home, and easily carry everything in at once to unload"
"B000F3K0T8:no,_the_price_isn't_a_mistake...:t._johnson",B000F3K0T8,Zymol Royale Glaze: Automotive,automotive,5 of 5,5.0,"No, the price isn't a mistake...","February 16, 2007",T. Johnson,,"What is missing is that the product gets free refills from Zymol for life.  So, if you use a lot of high-end wax then this will pay for itself in a few years.

And, yes, Zymol makes the best wax I've ever used"
B000F3K0T8:wow:d,B000F3K0T8,Zymol Royale Glaze: Automotive,automotive,11 of 23,5.0,Wow,"May 10, 2006",D,,"I hope the person reviewing above is joking because it is not a body hair removal wax, it is for automobiles. The high percentage of white carnuba which is what it is made with provides an intense luster to the car paint"
B00008RW9W:good_for_the_desert.:s._horspool,B00008RW9W,The Original California 62557B Super Duster: Automotive,automotive,,4.0,Good for the desert.,"April 2, 2007",S. Horspool,"Lancaster, CA USA","The desert gets really dusty, so having this product to swipe over my car (especially windows) helps me save money on car washes. I wish the package had included a bigger cover to store the brush in. It's awkward putting it back into the same cover it came in, once you start accumulating dirt."
B00008RW9W:this_is_the_one_to_get!:k._faber,B00008RW9W,The Original California 62557B Super Duster: Automotive,automotive,,5.0,This is the one to get!,"March 27, 2007",K. Faber,Peachtree City,"Although I have not tried other models of the California duster, I really like this design. Since this model has dusting tassles all the way around, you simple rotate the duster after each wipe. This will ensure that the dust you capture does not build up in any one spot. This design also works well for dusting the underside of my car's spoiler.

The duster really does capture dust and not just push it around. My only complaint is that the re-usable storage bag should be larger than it is to make it easier to get the duster back into it. "
"B00008RW9W:duster:fishon_flyman_""fishon""",B00008RW9W,The Original California 62557B Super Duster: Automotive,automotive,1 of 1,5.0,Duster,"January 11, 2007","Fishon Flyman ""Fishon""","Hercules, California",This is a very good duster I have owned one for 5 years and now I have to replace
"B00008RW9W:does_not_scratch_paint_and_works_as_advertised.:j._youmans_""fourjays""",B00008RW9W,The Original California 62557B Super Duster: Automotive,automotive,1 of 1,5.0,Does not scratch paint and works as advertised.,"November 11, 2006","J. Youmans ""FourJays""","La Plata, MD USA","I was sold on these back in 1999 when I saw a man dusting his $15,000 black paint job on a hot rod at a car show.  I was at first shocked to see him running it over the paint and asked him about scratching the paint.  He said he would use nothing else to get light dust and pollen of his cars and the proof was there to see.  My last one ""died"" the other day after 5 years of almost daily use when a defective bleach bottle spilled in my trunk after grocery shopping.  I am ordering another one today.  I've used these on many different cars and colors - including black and have never had problems.  This is truly a bargain even at twice the Amazon price"
B00008RW9W:bigger_and_better:ed,B00008RW9W,The Original California 62557B Super Duster: Automotive,automotive,3 of 3,5.0,Bigger and Better,"February 27, 2006",Ed,"Surprise, AZ United States","Have always used the regular California Duster.  Time to replace the one I have had for years.  Thought I would try the Extra Large duster.  This has twice the dusting surface, it is faster and does the same great job.  I have a black Town and Country which shows dust!  This does a great job in just a few minutes.  A great product"
"B00008RW9W:gr*_item:r._lorans_""ga_sirius""",B00008RW9W,The Original California 62557B Super Duster: Automotive,automotive,3 of 3,5.0,GR* item,"January 29, 2006","R. Lorans ""Ga Sirius""",Dacula GA,"This duster is heavy duty, does a great job and is much bigger that I thought it would be. Overall I am very happy with this item. If you need a car duster this one is a home run"
"B00008RW9W:bravo_for_the_super_duster:paul_everett_vinson_""dvd_collector""",B00008RW9W,The Original California 62557B Super Duster: Automotive,automotive,3 of 3,5.0,Bravo for the Super Duster,"August 29, 2005","Paul Everett Vinson ""DVD collector""","San Antonio, TX USA","The Super Duster has been very efficient in removing dust off my new 2005 Camry XLE and keeping her shiny between washes. Along with trimming car wash expenses, the full knitting minimizes twists of the wrist inherent with one-sided dusters to keep upright.

I recommend this product most highly.

Paul Everett Vinson
San Antonio, T"
B00008RW9W:clean_car_in_5_minutes:,B00008RW9W,The Original California 62557B Super Duster: Automotive,automotive,5 of 5,5.0,Clean Car in 5 minutes,"July 28, 2003",,,"I just bought a new white convertible and this product is the greatest for quickly removing dust and light dirt. I am using it daily as it is so easy and quick. Car is spotless after 3 weeks of heavy driving, and I haven't needed to use my free car wash from the dealer"
B000ELQO50:if_you_have_billet_wheels_this_is_it:l._debarge,B000ELQO50,Mothers 5141 PowerBall Mini with 10-Inch Extension: Automotive,automotive,,4.0,If you have Billet Wheels this is it,"March 1, 2007",L. DeBarge,"Miami, FL USA.","The powerball products work well, if you have wheels and other billet goodies  this will become your best buddy"
B000ELQO50:husband_gift:plugster,B000ELQO50,Mothers 5141 PowerBall Mini with 10-Inch Extension: Automotive,automotive,,5.0,husband gift,"January 16, 2007",Plugster,"Buffalo, NY",My husband was very happy to receive this gift.  He loves the Mothers products
B000BPXTRA:i_love_this_snowbrush_and_ice_scraper!:stephen_p._udden,B000BPXTRA,"Hoppy 3512 35"""" Blizzard Snowbrush "": Automotive",automotive,,5.0,I love this snowbrush and ice scraper!,"February 14, 2007",Stephen P. Udden,"Foxborough, Massachusetts United States","If were a celebrity I would endorse it on TV.
It sweeps my car, hood, windows, roof, trunk lid and headlights beautifully!

The scraper is fierce and lets ice on the window know who's boss! ME that's who, with my long reach, red handled, Blizzard model 3512 snowbrush and scraper.  Thanks Hoppy!  "
B0007RDVDE:great_product:guillermo_ramirez,B0007RDVDE,Mothers 5148 Power Metal Polish: Automotive,automotive,,5.0,Great product,"January 5, 2007",Guillermo Ramirez,,"What can I say? Mothers makes great stuff for auto care and this is one of them.  Just make sure you read the instructions and do it right.  Also, this is not going to raise any death from its grave, it the wheel is pretty busted it may just not have hope"
B0006Q5MLK:great_stuff!!:shadow_cars,B0006Q5MLK,Reflector Cover: Automotive,automotive,2 of 4,5.0,Great Stuff!!,"August 15, 2005",shadow cars,Colorado,Works just as I anticipated..great Product ..Very simple way to Put onto your Licence Plate and definetly worth the Buy. It doesnt get no bette
B0006Q5MLK:not_too_shabby!:rick_patel,B0006Q5MLK,Reflector Cover: Automotive,automotive,1 of 2,5.0,Not Too shabby!,"August 10, 2005",Rick Patel,,Great Product!..My wife gave it to me as a birthday present and I thought what a cheap gift..But who would have ever thought this would actually save me a year of tickets
B0006Q5MLK:popo:mark_twain,B0006Q5MLK,Reflector Cover: Automotive,automotive,2 of 4,5.0,popo,"August 3, 2005",Mark Twain,Florida,"The reflector cover works great! It has consistently kept those tickets out of my mailbox. Its simplicity and ease of use is what made me interested in it in the first place, and now I can be sure that it is a 100% effective for all those red light cameras. I would seriously advice all of you to get this product...it definitely does justice to the unfairness of costly traffic tickets (most likely not even your fault!) Excellent Product!"
B0006Q5MLK:amazing_product:steve_mcdonalds,B0006Q5MLK,Reflector Cover: Automotive,automotive,2 of 3,5.0,amazing product,"July 29, 2005",Steve McDonalds,,"I like to think of my self as a responsible driver but when I get a ticket for going over 10mph I get really ticked off.  I searched trough the internet trying to find a solution for these ridicules tickets and I found the reflector cover.  This stuff is amazing, I have seen a flash go off while I pass trough speed camera.  It's been almost 2 months and I still didn't get any ticket.  I think everyone should protect themselves with the reflector cover because the cameras are there to collect revenue instead of protecting the public"
"B0006Q5MLK:paid_for_itself:henry_william_""henry_william""",B0006Q5MLK,Reflector Cover: Automotive,automotive,3 of 4,5.0,paid for itself,"July 25, 2005","Henry William ""Henry William""","Los Angles, CA","I recently bought a pair of the reflector cover from photoblocker store on Amazon.  After I put it on my plates I have been through several red light intersections in the evenings on numerous occasions and to date I have yet to receive a fine, I believe the reflector cover has already paid for itself."
B0006Q5MLK:love_this_stuff:daniel_adams,B0006Q5MLK,Reflector Cover: Automotive,automotive,5 of 5,5.0,love this stuff,"July 21, 2005",Daniel Adams,,I kept getting tickets in the mail for going through EZ pass tool booth out here in New York city. My sticker was valid and I had money in my account. They had no reason to keep sending me violation tickets in the mail. Each time I wrote them a letter explaining the circumstances and asked that they void the tickets. They told the system had problems and they would fix it. Well I put a stop to it when I ordered 2 reflectors for my cars. I have not had any tickets in the mail since. I love this product. It is so simple and yet effective. Everyone should get it. The best $50 I have spent lately
B0006Q5MLK:i_love_it:hollis,B0006Q5MLK,Reflector Cover: Automotive,automotive,1 of 1,5.0,i Love it,"July 12, 2005",Hollis,"washington, DC",I bought a pair of the reflector about a year ago. I love them. I haven't got a ticket since. Now I drive with confidences. I don't get stressed out when I go through a yellow light or see a photo-radar van on the side of the road. They are not going to get me again. The first $100 ticket was the last as far as I am concerned. Trust me don't wait till you get zapped.
B000EGZ5F0:works_for_me:jason_chu,B000EGZ5F0,Hopkins 10617 Adjustable 3 Prong Wrench: Automotive,automotive,,4.0,Works for me,"March 28, 2007",Jason Chu,"Rosemead, CA United States","I've never used any other type of oil filter wrench or strap but this tool worked for me when I couldn't twist off an oil filter by hand.  It uses a 3/8"" drive but it doesn't ""snap"" onto the wrench so it can fall off easily.  As long as you are careful, you shouldn't have a problem and it will save you a lot of time when changing your oil filter.

The prongs can be adjusted by holding onto the ""base"" and turning the socket with a wrench.  The prongs rotate around the base depending on the direction you turn.  The way it works is that at the widest position, turning in either direction will cause the prongs to ""close in"" on a certain direction.  That way, as long as you have the prongs closing in on the proper direction, when you are trying to remove an oil filter, it will grip harder as you turn counter-clockwise.  If you have the prongs closing in on the wrong direction, then turning counter-clockwise will actually widen the prongs"
B00008RW9V:picks_up_everything!:ming_j._li,B00008RW9V,The Original California 62447-8B Mini Duster: Automotive,automotive,1 of 1,5.0,Picks up everything!,"March 17, 2007",Ming J. Li,"CA, USA",Didn't realize how easy and effective it is until now. I can clean a room in a couple of minutes. Definitely worth buying
B00008RW9V:gets_the_dust_off_your_dashboard:joanna_daneman,B00008RW9V,The Original California 62447-8B Mini Duster: Automotive,automotive,4 of 5,5.0,Gets the dust off your dashboard,"March 11, 2007",Joanna Daneman,"Middletown, DE USA","The dash of my black car is anthracite gray, and it shows dust easily. The California duster is created for either exteriors or interiors of cars and is impregnated with paraffin wax. This picks up the dust and the soft fibers float over the uneven surfaces of the car interior, picking it all up in one swipe.

I keep this in the car and once a week I swipe down the interior all over to keep the car sparkling clean. It's small enough to keep handy under the seat.

This makes a really nice gift for someone to congratulate them on their new car, or for someone who likes doing their own detailing"
B00008RW9V:great!:h._rogers,B00008RW9V,The Original California 62447-8B Mini Duster: Automotive,automotive,2 of 2,5.0,Great!,"February 19, 2007",H. Rogers,,"Works great!  Use it around the house, on computer monitors, TVs, your car's dash, etc. "
"B00008RW9V:i_couldn't_believe_it:a._doherty_""unclearconcept""",B00008RW9V,The Original California 62447-8B Mini Duster: Automotive,automotive,4 of 4,5.0,i couldn't believe it,"February 14, 2007","A. Doherty ""unclearconcept""","Los Angeles, CA United States","even if i could have only used this once, for the 8 or so dollars it cost, it would be worth it for how quickly and easily i was able to rid my apartment of dust. sort of like a cheesy carnival game, except i ended up with a dust free home. just shake it off and it looks a tad grey from remaining dust, but continues to pick it up amazingly well. i bow before it's greatness, and just hope it lasts, although if i need to buy a new one in a few months i'll do it in an instant"
"B00008RW9V:great_dusting_tool!:k._manno_""a_neighbor!""",B00008RW9V,The Original California 62447-8B Mini Duster: Automotive,automotive,1 of 1,5.0,Great Dusting Tool!,"December 3, 2006","K. Manno ""A Neighbor!""","SF, CA","This duster is fabulous. Dusting will never be fun, but with this tool it almost IS! As a computer teacher I purchased two. The students even ASKED if they could dust with it. They did a great job on the computer screens, tables, and shelves"
"B00008RW9V:what_did_i_ever_do_before_these?:p._sawyer_""geek""",B00008RW9V,The Original California 62447-8B Mini Duster: Automotive,automotive,1 of 1,5.0,What did I ever do before these?,"September 16, 2006","P. Sawyer ""Geek""",Southern US,"I show Mustangs and dirt/lint/dust can really impact a judge.  This little thing works wonders and it's bigger brother keeps your car clean and dust free.

Initially, it will leave a bit of streaking on dark paint as the waxy substance that grabs dirt can come off a bit, but as you use it--and it gets dirtier--it works better and better.  The streaks easily come off with a quick spritz of detail spray.

Get this.  Use it.  You'll love it.  And get the large one for your outside.

Trust me.  It's that good"
"B00008RW9V:clean_interior:paul_everett_vinson_""dvd_collector""",B00008RW9V,The Original California 62447-8B Mini Duster: Automotive,automotive,7 of 8,5.0,Clean Interior,"August 29, 2005","Paul Everett Vinson ""DVD collector""","San Antonio, TX USA","The Dash Duster leaves the passenger compartment spotless. It is better than having strangers at the car wash wipe the interior of your car with the same soiled terry cloth towels used on other vehicles along with wiping their own sweaty faces with!

Paul Everett Vinson
San Antonio, T"
B00008RW9V:great_for_black_furniture:shantel_ruiz,B00008RW9V,The Original California 62447-8B Mini Duster: Automotive,automotive,8 of 8,5.0,Great for black furniture,"December 21, 2004",Shantel Ruiz,"Castro Valley, CA United States","Many years back I worked retail and the shelves in my store were all black and our district office always sent us these dusters to clean the shelves with.  So, now many years down the road we refurnished our living room w/ black furniture and the first thing I did was go out and get one of these.  It is the best thing ever for dusting!  It leaves absolutely NO lint behind and works like a charm! "
"B00008RW9V:very_good:young_j._an-cho_""neat_freak""",B00008RW9V,The Original California 62447-8B Mini Duster: Automotive,automotive,6 of 6,4.0,Very Good,"November 30, 2004","Young J. An-cho ""neat freak""",Chicago,"I purchased it about a year and half ago.  It still does the job.  However, I recently noticed that the duster does not work as well as in the beginning"
B000ALCOF8:give_as_a_gift:paula-marie_toone,B000ALCOF8,AAA Road Adventurer Emergency Kit: Automotive,automotive,1 of 1,5.0,Give as a Gift,"January 24, 2007",Paula-Marie Toone,"Raleigh, NC",A wonderful kit to have in case of an emergency situation.  All that it lacks it a cellphone
B000ALCOF8:good_value!_good_quality!:w._mapp,B000ALCOF8,AAA Road Adventurer Emergency Kit: Automotive,automotive,22 of 22,5.0,Good Value! Good Quality!,"April 12, 2006",W. Mapp,"Florida, USA","I am extremely happy with this quality AAA Vehicle Emergency Kit from Auto Barn.  It has everything a stranded traveller would need except water, food, blankets and a quarter for a pay phone.  My biggest dread in purchasing an all inclusive car kit is getting a cheap compressor, cheap jumper cables and a cheap flashlight.  Cables are a thick enough (8 guage) and long enough--10 feet.  The compressor seems solid and is rated at 250 psi.  The flashlight is rubber-encased with a good quality O-ring to keep moisture out of the body, and batteries are included.  All this with basic tools comes in a well-organized, attractive and durable carrying case. I ordered a competitor's product and CHEAP EVERYTHING is what I got--half the price but it was all WORTHLESS JUNK.  Not so with this kit from Auto Barn and AAA.  This is an excellent kit and an outstanding buy that I am happy to recommend."
B0000950PW:buy_this_product!!!!!!!!!!!!!!:,B0000950PW,Wagan 2084  12-Volt 15 Liter Hot / Cold Personal Fridge: Automotive,automotive,5 of 22,4.0,buy this product!!!!!!!!!!!!!!,"February 14, 2005",,,this is an awsome peice of work the person who thought of this is a genious and i would like to thank him/her because i have perchased this product and it has lasted a long time all the other ones that i have bought have broken in a weeks period of time
B0009IQZFM:lives_up_to_its_name!:looking_for_sales,B0009IQZFM,Meguiar's X2000 Water Magnet Drying Towel: Automotive,automotive,1 of 1,5.0,Lives up to its Name!,"February 6, 2007",Looking for sales,"New Jersey, USA","The Meguiars water magnet lives up to its name. It dries great and does not scratch. Make sure to wash the car with a brush before drying to get all the dirt off, simple powerwashing will not remove all dirt. Do not use one of those california water blades, sand and dirt particles get swiped across the side and leave tons of tiny scrathes"
"B000F5DQWY:goodness...this_thing_is_loud!!!...:pakciktakkayo_""pakciktakkayo""",B000F5DQWY,Bad Boy Horn: Automotive,automotive,4 of 4,5.0,Goodness...this thing is loud!!!...,"December 3, 2006","Pakciktakkayo ""pakciktakkayo""","TX, USA","Installed this on my 2006 Civic EX Sedan to replace the pathetic (meep...meep!) sounding factory horn. The factory horn made me shrink in embarassment everytime I used it. Well, no more - this Bad Boy made the receiving end to shrink now...lol."
"B000F5DQWY:great_sounding_horn!!!:nicholas_hoover_""nick""",B000F5DQWY,Bad Boy Horn: Automotive,automotive,2 of 2,5.0,Great sounding horn!!!,"November 29, 2006","Nicholas Hoover ""Nick""","Dayton, OH USA",I have had this horn on my Triumph Bonneville America for about a year.  It is extremely loud and attracts alot of attention.  It was easy to install and has proved to be very reliable
B000E39SZ6:comfy_and_cute:mike_b,B000E39SZ6,Tree Frogs Utility Floormats: Automotive,automotive,,5.0,Comfy and cute,"April 21, 2007",Mike B,"Washington, DC","My fiancee loves these. They are cute and they keep the car clean, and they match the comfy steering wheel cover"
B000CFJ446:right:jerell_r._sorensen,B000CFJ446,"Wagan Tech IN-2248 Luxury Seat Cover, Black: Automotive",automotive,1 of 1,4.0,Right,"February 22, 2007",Jerell R. Sorensen,,"My last 5 cars had leather seats. My new Town and Country has fabric seats. My wife insisted I get leather. The Wagen Tech IN-2248 Looks Right, Fits right, feels right. I liked it so well I bought another for my side of the T&C THE right product at the right peice
Jerell Sorensen "
B000CFJ446:great_seat_cover_!!:john_mcleod,B000CFJ446,"Wagan Tech IN-2248 Luxury Seat Cover, Black: Automotive",automotive,,4.0,Great Seat Cover !!,"February 15, 2007",John McLeod,Louisiana,"This is a much nicer seat cover than I imagined it would be (especially for the cost).  The only complaint I have is that with it in place, I can't extend my head rest (I'm tall), but other than that, it's very comfortable, and protects the car seat under it very well.  I wear suspenders, and without something to protect the seat, the car seat gets cut by the buckles"
