unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text
"B0001IU5HY:only_2_months_and_not_working:danielle_a._scalese_""dee""",B0001IU5HY,Baby Papasan Cradle Swing: Baby,baby,,1.0,only 2 months and not working,"November 15, 2006","Danielle A. Scalese ""Dee""",NJ,"I love this swing because it goes side to side, she can sit when awake, lay down when asleep, and once you put her in she is out cold. After 6 weeks of using it I thought the battery was going, but when I changed the battery the music was still slow and I still had to keep the swinging motion on high, two weeks later it just stopped working. I'VE ONLY HAD IT FOR TWO MONTHS AND HARDLY USE IT, JUST A TOTAL OF 3 HOURS A DAY GIVE OR TAKE A FEW"
"B00004D3EU:don't_buy_it!_horrible_design!:joanne_yang_""joanne""",B00004D3EU,Safety 1st 4-In-1 Bath Station: Baby,baby,,1.0,DON'T BUY IT! Horrible Design!,"November 13, 2006","Joanne Yang ""Joanne""","Houston, TX USA","Leaking, slipping, can't use over the kitchen sink. Horrible Design. "
B00004D3EU:safety_last_leak-o-matic_bath_station:j._davis,B00004D3EU,Safety 1st 4-In-1 Bath Station: Baby,baby,,1.0,Safety Last Leak-O-Matic Bath Station,"November 7, 2006",J. Davis,"Richmond, VA","The Leak-O-Matic fully lived up to its name.  As a new parent, I don't have time to do things once, forget about doing things twice.  I need simple and reliable- the Leak-O-Matic is neither.  It worked OK for the first few times, then I partially filled the tub and put all the items nearby necessary for bathtime.  By the time I returned with baby in hand, the Leak-O-Matic had dribbled all over the laundry room counter, soaked all my other items on the counter, water ran down onto the floor, under the baseboard, and dripped from the upstairs landing onto the downstairs foyer floor.  The Leak-O-Matic is the Hindenburg of all baby bathtubs.  It is too bad that I cannot give it zero stars. 

There are many people who say that you just have to assemble them correctly, but judging from the number of irate mommies here, I conclude that it is either too a complicated design or just plain crappy engineering.  Think about it- the number of people with young children who took the time to go online and tell everyone that this thing is a piece of cheese!  

The cups on the feet stick to the countertop so you are unable to positon the tub once it is attached.  The fabric mesh incline allows the baby to slide down into the water, so you're always repositioning the baby.  I'm surprised that this thing didn't come with a built in toaster for 'added safety'.

I did not research every single item on the registry- I figured that if the big stores carried it then it must be at least ""OK"".  Back it goes.  If you buy this thing, then good luck to you, and don't burn the toast!"
"B00004D3EU:do_not_buy_-_dangerous_for_baby_boys:laila_n._rossi_""aiden's_mom""",B00004D3EU,Safety 1st 4-In-1 Bath Station: Baby,baby,,1.0,DO NOT BUY - DANGEROUS FOR BABY BOYS,"October 4, 2006","Laila N. Rossi ""Aiden's Mom""","Fairfax, VA","WORST PRODUCT EVER! Safety 1st should recall this item if they have any sense at all. 

I'd like to smack the so called engineer that designed this infant tub.  My 10 month old son pinched his little privates so bad it gave him a blood blister. Yeah, OUCH!!!  The stinkin bar that goes between the legs slides in and out of place when the baby moves --SNAP! It pinches their private part.  Everything was just fine and then suddenly my son looked at me with such panic and then screamed and cried. I realize what had happened and quickly moved the bar.  OUCH! It still makes me grit my teeth when I think about it.
 
Horrible product especially for baby boys."
B00004D3EU:doesn't_hold_water!:j._marrone,B00004D3EU,Safety 1st 4-In-1 Bath Station: Baby,baby,2 of 4,1.0,Doesn't hold water!,"August 5, 2006",J. Marrone,"Wallingford, CT","I'm not certain why there are so many glowing reviews for this product.  My wife registered for this item because the 4 stage tub looked good in theory.  Unfortunately, because of the collapsible design this ""bath"" tub does not hold water, it just runs out of the seam where the two sides come together.  There is a foam gasket around the seam that is intended to hold the water in, but it is useless.
The sling is useful for bathing an infant, and the removable ring does it's job of keeping an infant upright while learning to sit.  Unfortunately, by the time our infant was ready to sit we had already replaced this piece of junk.  I guess they call it Safety 1st as your kid can't drown in a dry bath tub"
B0009UBSFM:what's_up_with_the_bump?:miyoko,B0009UBSFM,Aquarium Bath Center: Baby,baby,2 of 3,1.0,What's up with the bump?,"October 17, 2006",Miyoko,California,"I bought this because I love all the other Fisher Price Aquarium stuff we have. But... we haven't been thrilled with this tub. The hammock can only be used until the baby is 10 lbs if i'm remembering correctly -- well our child was over 9 lbs at birth... so she used it like 2 weeks. Even so, the hammock sags onto this HARD BUMP in the middle of the hammock so the baby's back rests on this bump. Never seemed comfortable. Then we used it with the hammock attached only at the top like the instructions say but our daughter outgrew the infant side because her butt would slide right over the bump that was supposed to support her but she can't sit up to use the other side. There are better tubs out there"
B0009UBSFM:aquarium_bath_for_tiny_babies_only...:katie,B0009UBSFM,Aquarium Bath Center: Baby,baby,0 of 2,1.0,Aquarium Bath for tiny babies only...,"September 30, 2006",Katie,RI,"I am just writing to say that I LOVED this tub until my baby was 2 months, and at 26 inches tall her head was hanging over the edge and we could no longer easily shampoo and rinse without getting water everywhere.  Also, the edge is rounded so that any water splashed on it goes right out...wet Mommy and Daddy!  So it was great until she reached 10 lbs and could not use the hammock anymore and maybe we'll use it when she can sit up, but I'm thinking we'll just use the big tub when she can sit up!"
B00005OONH:1yr_can_remove_tray_table!:h._barnes,B00005OONH,Aquarium High Chair: Baby,baby,1 of 1,1.0,1YR Can Remove Tray Table!,"November 14, 2006",H. Barnes,"Bay Area, CA","This high chair was great to start, but after a while the tray table would come loose on one side during meals. I thought it was me, at first, not latching it correctly but we soon realized it was my 9 month old releasing the clasp. 

Reluctant to change chairs we persevered and now, 3 months later, she can remove both sides entirely and send the tray and its contents crashing to the floor. I am worried that she will either trap her fingers as the tray comes loose or bruise her legs as the tray falls to the ground. 

If you are looking for a chair to last you into toddler-hood and your child learns quickly, don't buy this one. I am looking for a replacement before my daughter hurts herself"
B00005OONH:not_worth_the_money_for_me:a._fowler,B00005OONH,Aquarium High Chair: Baby,baby,6 of 6,2.0,Not Worth the Money for me,"September 5, 2006",A. Fowler,"Louisville, Kentucky United States","I bought this chair because of the great reviews, I hesitated at spending so much, but figured that all the features would be worth it considering my son would be using it for a couple of years. 
Pros:
I like that I can roll it around to the table, or to the sink to clean up after meals. The height adjustment is easy and convenient. 
The cons:
Folding it up didn't quite work as I thought it would. It didn't lock into the folding postition...and didn't really save that much space. I would prop it against the wall, and hope that no one knocked it down. We finally stopped folding it up. The toys that connect to the tray were too dangerous for my son, as he would usually hit himself in the face with them when he was younger, by the time he was older, I didn't really need them. The battery operated toy has a funny smell to it whenever it's been running for a while. He did like it...but the buttons were too hard for him to press when he was younger. My son discovered at 7 months how to pull off the extra tray that can go into the dishwasher, so we don't use that. He's 13 months now, and last week discovered how to disconnect the tray itself and fling it off of the high chair. I washed the seat cover per the instructions, and half the time did not use the dryer, even though it said it could go into the dryer, and now the seat is bubling and cracking...I have to place a cloth diaper in the seat to protect my son's legs. If I had not spent $90.00 on the chair I would not be as disappointed...but he's only used it for 7 months."
"B000095S69:smell_is_very_strong:j._marick_""olivia's_mommy""",B000095S69,Gerber Bare Basics Gift Set: Baby,baby,,1.0,Smell is very strong,"October 27, 2006","J. Marick ""Olivia's Mommy""","Battle Creek, MI",I don not like these washes at all. The scent is very very overpowering!!!!! I had to mix only a little of one with another unscented brand and it is still too strong. I do love the case though. It is sturdy and has lots of room
"B00006FWVG:hope_you_don't_mind_no_privacy:devin_b._hedge_""devinhedge""",B00006FWVG,Sony NTM-900 900 MHz BabycallÃ¯Â¿Â½ Nursery Monitor: Baby,baby,1 of 4,1.0,Hope you don't mind NO PRIVACY,"September 5, 2006","Devin B. Hedge ""devinhedge""","Sterling, VA United States","In order for a cordless monitor to have any privacy, you need it to be digital and use digital-spread-spectrum (DSS) technology. 900 Mhz is the best frequency for a baby monitor, though. Here's why: It is important for people to know that if you have a wireless network in your house, that it cannot share the same frequencies at any other 2.4 Ghz devices. This includes baby monitors and cordless telephones. The correct arrangement should be:
Baby Monitor: 900 Mhz Digital-Spread-Spectrum (DSS)
WiFi Netowrk: 2.4 Ghz
Cordless Telephone: 5.8 Ghz Digital-Spread-Spectrum (DSS"
B00006FWVG:lots_of_problems_with_the_receiver!!:r._williams,B00006FWVG,Sony NTM-900 900 MHz BabycallÃ¯Â¿Â½ Nursery Monitor: Baby,baby,2 of 2,2.0,Lots of problems with the receiver!!,"August 29, 2006",R. Williams,"San Diego, CA United States","We have had nothing but problems with the receiver.  We have it in our kitchen and it's no more than 30 feet from our son's bedroom.  Any time we walk near the receiver it beeps from loss of signal.  The beep is very annoying because it won't stop until you move out of the way.  If we open the fridge door it beeps also.  We've tried all the frequency combinations with no luck.  It is also very subsceptible to interference and makes loud crackling sounds, even at low volume, until you change the frequency.
When it works the sound quality is very good, although it is hard to lower the volume enough so at night you are not awakened by your child simply rolling over or babbling in their sleep. 
We recommend the Angelcare Movement Sensor and Monitor by Bebe Sounds.  The sound quality is great and it comes with a sensor pad that you place under your baby's mattress. It senses each time your baby takes a breath.  If there is no movement it sounds an alarm.  Great insurance against SIDS!"
"B00006FWVG:very_poor_range:andrew_c._flavell_""acflavell""",B00006FWVG,Sony NTM-900 900 MHz BabycallÃ¯Â¿Â½ Nursery Monitor: Baby,baby,1 of 1,1.0,Very poor range,"May 22, 2006","Andrew C. Flavell ""acflavell""","Tokyo, Japan","This monitor is only great if your house is smaller than our Tokyo apartment. Although the monitor is sensitive and clear, moving the receiver any more than 15 feet away from the transmitter results in intermittent and loud beeps indicating a loss of signal"
B00006FWVG:keep_searching!:buckieball,B00006FWVG,Sony NTM-900 900 MHz BabycallÃ¯Â¿Â½ Nursery Monitor: Baby,baby,11 of 12,2.0,Keep searching!,"May 1, 2006",Buckieball,"Denver, CO United States","We live in a 1.5 story home where the master is the only thing upstairs & my husband runs an ISP from home - LOTS of computers in the house, so we had to find a good monitor that would drown out the static of the electronics & outside world, but allow us to hear our little pip-squeek clearly.
At first I was thrilled the Sony when I used it downstairs during her daytime napping & loved that I could set it to voice-activated & only hear it when she's reallllly awake! But that night when we used it upstairs it kept picking up interferrence in the form of a loud static chirp after several hours of silence even though it was on voice-activated mode. I tried moving it several times, but finally ended up going back to the old FP sounds & lights one we had which really wasn't any better! (AND having to run up & down the stairs to try all the combinations of 9 channels on the receiver & transmitter of the Sony was a royal pain!)
 The next day I went to Target & found The First Years Digital 2.4ghz Monitor & what a difference! It was about the same price as the Sony, but it searches for a clear channel like your phone does. I was afraid it would interfere with out 2.4ghz phones, but after a week, no problems & we have NO static/interferrence! It's crystal clear no matter where in the house (hubby even took it into the computer room & was able to hear her wake up just fine!) I know everyone's environment is different, but the Sony definately didn't work for us"
"B00007LB1E:very_cute_collection,_but_skip_the_mobile:lovebeingamommy",B00007LB1E,Koala Baby Musical Mobile - Locomotion: Baby,baby,2 of 2,2.0,"Very cute collection, but skip the mobile","July 18, 2005",Lovebeingamommy,"Los Angeles, CA","I registered for the entire Locomotion collection before my son was born and have been very happy with it. I love the theme, but the mobile was a big disappointment. It didn't fit the crib properly and although my husband tried to figure out a way to install it without any type of conversion kit available, he just couldn't attach it safely and we ended up returning it. Also, although the mobile matches the theme, I found that the colors weren't very stimulating.

We bought the Tiny Love Symphony In Motion Mobile instead and although the colors didn't match, our son got many months of enjoyment and stimulation out of it."
B00007LB1E:doesn't_fit_our_crib:mommy2boys,B00007LB1E,Koala Baby Musical Mobile - Locomotion: Baby,baby,2 of 4,2.0,Doesn't fit our crib,"June 16, 2005",Mommy2boys,"Ringgold, GA","Alas, we have the entire Locomotion set but the cute little mobile won't fit our sleigh-style crib.  I called Babies R Us to see about some sort of conversion kit, but there's no such thing.  I'll be returning it this weekend and getting some crib toys instead.  :-"
B00007LB1E:dangerous---hook_broke_off_and_mobile_fell_on_baby:csm,B00007LB1E,Koala Baby Musical Mobile - Locomotion: Baby,baby,2 of 4,1.0,dangerous---hook broke off and mobile fell on baby,"December 29, 2004",CSM,"Fairfax, VA","We bought this when our baby was born (6 months ago, only used it a few times until recently). He loves it now to get him to sleep. The problem lies in that at 4 am, my husband and I awake to hear the mobile playing...scares us to death since no one else should be around to start it. We go into the nursery and our child is holding it playing with the animals....the clip that holds the umbrella part had broken off, causing the mobile to fall on the baby. (He thought it was the funniest thing in the world, he was okay, thank God.) But the little plastic hook piece was in his hand. If you have a 6-month old child you know that they eat everything they can find. I thank God that he didnt put that in his mouth. It is a great soother for the baby, but be sure there are no defects every day! 

Like I said before, other than this, it has been great."
B00007LB1E:mobile_wont_fit_my_crib:jen,B00007LB1E,Koala Baby Musical Mobile - Locomotion: Baby,baby,4 of 5,2.0,Mobile wont fit my crib,"July 29, 2004",Jen,,"I think the mobile is very cute, but there is no way it will fit onto my crib properly. I tried attaching it in several differnt places. I am going to return it."
B00007LB1E:won't_fit_my_crib:laura,B00007LB1E,Koala Baby Musical Mobile - Locomotion: Baby,baby,6 of 7,1.0,Won't fit my crib,"May 10, 2004",Laura,"Monroe, GA United States",I've contacted the manufacturer... for an alternative way to hook to crib.  They were less than helpful.  I am thinking about returning the entire set I'm so disappointed
"B0001CJ9XQ:not_a_safe_product!!!:sarah_d._""baby_nurse""",B0001CJ9XQ,Original Bundleme Khaki: Baby,baby,6 of 11,1.0,NOT A SAFE PRODUCT!!!,"March 8, 2006","Sarah D. ""Baby Nurse""","Boston, MA","This product is not a safe product and should not be used with your child. Not only does it give additional padding that was not intended, nor tested with your safety seat, but it also voids the warranty of the safety seat. NHTSA (National Highway Traffic & Safety Administration) is the government agency that sets standards for child safety seats and states that ""after-market products"" should not be used. It also does not meet FMVSS213 standards as stated in the manufacturer's description"
B000B7QM4U:daughter_screamed_bloody_murder:savanna's_mommy,B000B7QM4U,Graco Baby Einstein Play Yard: Baby,baby,0 of 8,1.0,Daughter screamed bloody murder,"May 30, 2006",Savanna's Mommy,Missouri,"We had to buy a new pack n play because our other one was coming apart. I chose this one because of its features and colors. My daughter hated this and screamed every time we put her in it. We tried for days to get her to use this, but she never would. So, we returned this and got a different that she absolutely loves."
"B0009EFYJE:einstein_didn't_have_a_babyplus....:new_mom_""jnearl""",B0009EFYJE,Baby Plus Prenatal Education System: Baby,baby,0 of 3,1.0,einstein didn't have a babyplus....,"March 4, 2006","new mom ""jnearl""",Bend OR,"I wore the baby plus with my first pregnancy.  I will say our child is a bright, out-going 8 month old now, but in the beginning she WAS colicky and a terrible napper! I thought this was a brilliant idea, but began to realize that many of the bright, gifted children I know didn't have exposure to this system.   It is loud to wear and not so comfortable.  You are instructed to wear it an hour at a time and can be quite maddening. Good luck if you choose to purchase, but just think, einstein was fine with out one"
B0001IU5HY:good_swing_but_has_its_problems:kimberly,B0001IU5HY,Baby Papasan Cradle Swing: Baby,baby,,1.0,Good swing but has its problems,"November 22, 2006",Kimberly,"Long Island, NY","I received this swing as a gift. I really liked that it was more of a cradle swing, that the tray was removable(in fact I never even put it on and it was great), and the fact that it swings side to side, like a crade, or front and back, like a normal swing.  My baby loved it, the music, the mobile, etc.  In the early months, it was the only place that she would sleep without me, so I loved the few moments of sanity that it gave me.

What I didn't like about it was #1, it uses a zillion batteries if you use the mobile regularly, and #2 the speed control was pretty stupid, I thought since all the speeds were the same, no matter which setting you have the swing on.  But if you can live with these complaints then this is an awesome swing"
"B0001IU5HY:only_2_months_and_not_working:danielle_a._scalese_""dee""",B0001IU5HY,Baby Papasan Cradle Swing: Baby,baby,,1.0,only 2 months and not working,"November 15, 2006","Danielle A. Scalese ""Dee""",NJ,"I love this swing because it goes side to side, she can sit when awake, lay down when asleep, and once you put her in she is out cold. After 6 weeks of using it I thought the battery was going, but when I changed the battery the music was still slow and I still had to keep the swinging motion on high, two weeks later it just stopped working. I'VE ONLY HAD IT FOR TWO MONTHS AND HARDLY USE IT, JUST A TOTAL OF 3 HOURS A DAY GIVE OR TAKE A FEW"
"B00004D3EU:don't_buy_it!_horrible_design!:joanne_yang_""joanne""",B00004D3EU,Safety 1st 4-In-1 Bath Station: Baby,baby,,1.0,DON'T BUY IT! Horrible Design!,"November 13, 2006","Joanne Yang ""Joanne""","Houston, TX USA","Leaking, slipping, can't use over the kitchen sink. Horrible Design. "
B00004D3EU:safety_last_leak-o-matic_bath_station:j._davis,B00004D3EU,Safety 1st 4-In-1 Bath Station: Baby,baby,,1.0,Safety Last Leak-O-Matic Bath Station,"November 7, 2006",J. Davis,"Richmond, VA","The Leak-O-Matic fully lived up to its name.  As a new parent, I don't have time to do things once, forget about doing things twice.  I need simple and reliable- the Leak-O-Matic is neither.  It worked OK for the first few times, then I partially filled the tub and put all the items nearby necessary for bathtime.  By the time I returned with baby in hand, the Leak-O-Matic had dribbled all over the laundry room counter, soaked all my other items on the counter, water ran down onto the floor, under the baseboard, and dripped from the upstairs landing onto the downstairs foyer floor.  The Leak-O-Matic is the Hindenburg of all baby bathtubs.  It is too bad that I cannot give it zero stars. 

There are many people who say that you just have to assemble them correctly, but judging from the number of irate mommies here, I conclude that it is either too a complicated design or just plain crappy engineering.  Think about it- the number of people with young children who took the time to go online and tell everyone that this thing is a piece of cheese!  

The cups on the feet stick to the countertop so you are unable to positon the tub once it is attached.  The fabric mesh incline allows the baby to slide down into the water, so you're always repositioning the baby.  I'm surprised that this thing didn't come with a built in toaster for 'added safety'.

I did not research every single item on the registry- I figured that if the big stores carried it then it must be at least ""OK"".  Back it goes.  If you buy this thing, then good luck to you, and don't burn the toast!"
"B00004D3EU:do_not_buy_-_dangerous_for_baby_boys:laila_n._rossi_""aiden's_mom""",B00004D3EU,Safety 1st 4-In-1 Bath Station: Baby,baby,,1.0,DO NOT BUY - DANGEROUS FOR BABY BOYS,"October 4, 2006","Laila N. Rossi ""Aiden's Mom""","Fairfax, VA","WORST PRODUCT EVER! Safety 1st should recall this item if they have any sense at all. 

I'd like to smack the so called engineer that designed this infant tub.  My 10 month old son pinched his little privates so bad it gave him a blood blister. Yeah, OUCH!!!  The stinkin bar that goes between the legs slides in and out of place when the baby moves --SNAP! It pinches their private part.  Everything was just fine and then suddenly my son looked at me with such panic and then screamed and cried. I realize what had happened and quickly moved the bar.  OUCH! It still makes me grit my teeth when I think about it.
 
Horrible product especially for baby boys."
B00004D3EU:doesn't_hold_water!:j._marrone,B00004D3EU,Safety 1st 4-In-1 Bath Station: Baby,baby,2 of 4,1.0,Doesn't hold water!,"August 5, 2006",J. Marrone,"Wallingford, CT","I'm not certain why there are so many glowing reviews for this product.  My wife registered for this item because the 4 stage tub looked good in theory.  Unfortunately, because of the collapsible design this ""bath"" tub does not hold water, it just runs out of the seam where the two sides come together.  There is a foam gasket around the seam that is intended to hold the water in, but it is useless.
The sling is useful for bathing an infant, and the removable ring does it's job of keeping an infant upright while learning to sit.  Unfortunately, by the time our infant was ready to sit we had already replaced this piece of junk.  I guess they call it Safety 1st as your kid can't drown in a dry bath tub"
B0009UBSFM:what's_up_with_the_bump?:miyoko,B0009UBSFM,Aquarium Bath Center: Baby,baby,2 of 3,1.0,What's up with the bump?,"October 17, 2006",Miyoko,California,"I bought this because I love all the other Fisher Price Aquarium stuff we have. But... we haven't been thrilled with this tub. The hammock can only be used until the baby is 10 lbs if i'm remembering correctly -- well our child was over 9 lbs at birth... so she used it like 2 weeks. Even so, the hammock sags onto this HARD BUMP in the middle of the hammock so the baby's back rests on this bump. Never seemed comfortable. Then we used it with the hammock attached only at the top like the instructions say but our daughter outgrew the infant side because her butt would slide right over the bump that was supposed to support her but she can't sit up to use the other side. There are better tubs out there"
B0009UBSFM:aquarium_bath_for_tiny_babies_only...:katie,B0009UBSFM,Aquarium Bath Center: Baby,baby,0 of 2,1.0,Aquarium Bath for tiny babies only...,"September 30, 2006",Katie,RI,"I am just writing to say that I LOVED this tub until my baby was 2 months, and at 26 inches tall her head was hanging over the edge and we could no longer easily shampoo and rinse without getting water everywhere.  Also, the edge is rounded so that any water splashed on it goes right out...wet Mommy and Daddy!  So it was great until she reached 10 lbs and could not use the hammock anymore and maybe we'll use it when she can sit up, but I'm thinking we'll just use the big tub when she can sit up!"
