unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text
"B0001CJ9XQ:excellent!!!:k._graves_""dahni's_mommy""",B0001CJ9XQ,Original Bundleme Khaki: Baby,baby,1 of 1,5.0,EXCELLENT!!!,"April 15, 2006","K. Graves ""Dahni's Mommy""","Peekskill, NY","WHAT A GREAT PRODUCT.  IT REALLY KEEPS THE BABY WARM EVEN IN THE COLDEST WINTER.  WHEN THE WIND IS WHIPPING, THE GENEROUS FRONT FLAP FLIPS UP OVER THE CARRYING ARM OF THE BABY SEAT AND ALSO KEEPS THE BABY WARM.  NO FUSSY COATS AND HUNDREDS OF BLANKETS.  I HOPE TO USE IT NEXT WINTER ALSO"
"B000B7QM4U:""excellent_&_very_colorful_playpen""!:mom_fr._ca",B000B7QM4U,Graco Baby Einstein Play Yard: Baby,baby,3 of 3,5.0,"""excellent & very colorful playpen""!","March 14, 2006",Mom fr. CA,,"I got this as a gift on my baby shower & was so happy to receive it! This playpen is so wonderful, very colorful & sooo easy to  set it up. I'm pretty sure our unborn child will be thrilled about it. I received great reviews on this gear also so don't be dissapointed to grab one like it!!! awesome playpen!!"
"B000B7QM4U:wonderful,_colorful_product:mom",B000B7QM4U,Graco Baby Einstein Play Yard: Baby,baby,18 of 18,5.0,"Wonderful, Colorful Product","February 16, 2006",Mom,,"I received this pack n' play for a shower present this weekend and it is absolutely adorable set up. It is very colorful and the the toys are cute. It was very easy to set-up. I am not good at putting things together and it took me about 5 minutes total. 
The matress comes out so you can put it on the floor with the toys overhead. It is very multi-functional"
B000GPP3Y2:excellent_info_on_skin_rashes:suburban_mommy,B000GPP3Y2,The Mother of All Baby Books: The Ultimate Guide to Your Baby's First Year (U.S. edition): Ann Douglas,baby,5 of 6,5.0,Excellent info on skin rashes,"July 26, 2004",Suburban Mommy,,"A recent reviewer noted that she had trouble finding information on skin rashes in this book. I had to post a review responding to her review because this book has tons of information on skin and scalp conditions in the table on pages 404-412, which talks about everything from impetigo to eczema. The information on teething is a bit more meager. I agree that this is something that the author needs to expand upon in the next edition of this book. But I still think this is an outstanding baby book. It provides tons of information and is reassuring and contains just the right amount of humor to keep you reading at a time in your life when it's hard to find the time or energy to read."
B0009EFYJE:great_customer_service!:rose,B0009EFYJE,Baby Plus Prenatal Education System: Baby,baby,,4.0,great customer service!,"May 27, 2006",Rose, I have a small frame and it is big on me,"The strap on mine broke and I was very quickly sent a replacement.  I expressed my concerns about the size of the belt( I have a small frame and it is big on me) and I was told a newer design was in the works and they would send it to me once it's done.  Very friendly, amazing customer service, that's hard to find these days! "
B0009EFYJE:a_wonderful_investment:heaven's_mama,B0009EFYJE,Baby Plus Prenatal Education System: Baby,baby,2 of 2,5.0,A Wonderful Investment,"May 10, 2006",Heaven's Mama,"Arizona, USA","This has to be the best investment you can make towards your child before they are born, and the results will effect them for their whole life!  It felt like a big commitment for me to have to run the program 2 times a day, and near the end of my pregnancy I was annoyed with having anything strapped across my belly, but I am so glad I pushed through.  My daughter is AMAZING!  I am in awe at her sweet spirit and her advancement.  Baby Plus did everything it promised and more!  Here are some examples:

At birth: eyes wide open, hands open, instant excellent nurser, slept 4-6 hours at night, very calm and happy, cried only when hungry.
At 1 month: smiling all the time at everyone, sleeping 8-10 hrs. at night., recognized mom and dad's faces.
At 2 months: laughing, holding head up
At 3 months: pressing buttons on toys for 6mos +, rolling both directions, holding own bottle
At 4 months: sitting with support
At 5 months: sitting without support, drinking from sippy cup, singing, saying first words
At 6 months: puts self to sleep, pulled self to standing position, creeping... and now almost crawling.

I am completely amazed at her advancements.  People mistake her for being 3-6 months older than she is, and they say she is the happiest baby they have ever known.

I am totally sold on Baby Plus"
B0009EFYJE:much_improved_over_the_earlier_version.:su,B0009EFYJE,Baby Plus Prenatal Education System: Baby,baby,3 of 3,5.0,Much improved over the earlier version.,"March 8, 2006",Su,"Redwood City, CA USA","I purchased the earlier version of this product two years ago.  I was disappointed that I wasn't able to use it for my second pregnancy, most likely because it had been dropped too many times.  This new version comes with a cloth pouch that makes it MUCH MORE user friendly.  Also, one set of batteries (4 AA) lasted for 4-1/2 weeks.  The batteries in my old one would last 5 days IF I was lucky.  My daughter just turned two in January 06 and is extremely smart, verbally advanced and a joy to be around.  By 16 months she knew all of her colors and could recite the ABC's.  By 18 months she could recognize all of the letters.  I believe we are well on our way to having a reading child by the age of 3.  Do I credit the Baby Plus?  Who really knows but we decided not to chance it and are using it again for baby #2."
B0009EFYJE:great_service_from_babyplus:marla,B0009EFYJE,Baby Plus Prenatal Education System: Baby,baby,2 of 2,5.0,Great service from BabyPlus,"January 24, 2006",Marla,"North Texas, USA","A friend of mine introduced me to the BabyPlus system.  I am just now beginning my third trimester and have been using the BabyPlus since week 20.  I enjoy the 2 hours a day I use the system.  I feel like I am 'doing a good thing' for my little boy on the way.  While using BabyPlus, the battery cover clips snapped off.  I emailed customer service and they happily offered to replace the cover, no questions asked.  BabyPlus is a company that seems more concerned with a positive experience for the baby, rather than making sure I had all the required paperwork for replacement parts"
"B0009EFYJE:mary_jane_s._rn,_mother_of_faith_and_23_weeks_pregnant:mary_j._stegemoller_""rn,_bsn""",B0009EFYJE,Baby Plus Prenatal Education System: Baby,baby,,5.0,"Mary Jane S. RN, mother of Faith and 23 weeks pregnant","January 9, 2006","Mary J. Stegemoller ""RN, BSN""","Carmel,  IN  USA","I am using the babyplus system for the second time and  am looking forward to the same benefits as it produced with my 5 year old.
Faith was born alert, calm, and hardly cried at all as an infant. She slept through the night right away with only waking to eat.
She is now in her last year of preschool and she enjoys to write, sing and listen to music and loves arts and crafts. Her teachers tell us how she is constantly helping other students in class with writing letters and words when they have had trouble.
Her disposition has always been happy and eager to learn. She has great coordination  with activities and sports.
I am a nurse and I tell all my patients and friends about the BabyPlus system.
I am pregnant with my second child and there was no question at all that I would use the BabyPlus system again.
Do not be afraid to try something new. Just read the studies and reviews, they speak for themselves.
You will not be sorry that you purchased this product for your unborn child."
B0001IU5HY:7_week_old_loves_it!!:a._glasscock,B0001IU5HY,Baby Papasan Cradle Swing: Baby,baby,,5.0,7 week old loves it!!,"November 18, 2006",A. Glasscock,,"I bought this swing because our first baby had colic & reflux and I heard someone else say that the side-to-side swinging action really calmed their babies colic.  I thought this baby might be too so we bought this swing.  No colic this time, but she already loves to watch the birds and butterflies turn around the top.  She follows them around with her eyes.  Very stimulating for the young ones"
"B0001IU5HY:great_swing_but_motor_may_wear_out.:g._guest_""new_mom""",B0001IU5HY,Baby Papasan Cradle Swing: Baby,baby,,4.0,Great swing but motor may wear out.,"November 17, 2006","G. Guest ""New MoM""","durham, nc",I love this swing - my fussy first child could not live without it.  I had my second child two years later and the swing is now really loud. I called Fisher Price and they said that the motor will wear out with use.  So now mine sounds like a metronome - it clicks back and forth.  If I had to do it all over again - I would still buy this swing b/c of the design.  I just wish that FP would build a motor that was more durable and better yet - that plugs into the wall
"B00004D3EU:it's_useful!:reyna_guzman_""rguzman""",B00004D3EU,Safety 1st 4-In-1 Bath Station: Baby,baby,1 of 1,5.0,It's Useful!,"August 9, 2006","Reyna Guzman ""rguzman""","Whittier, CA USA",Our 21-month old daughter has been using this tub since birth and we love it!  It does hold water and she can splash around and play with her toys.  The sunctions are great since they do stick pretty good to the tub.  Easy to clean and easy to put away when my husband or I need to use our regular tub
B0002C6NQG:willow_baskey:lisa_kyle,B0002C6NQG,White Willow Baby Organizer With Sage Liner: Baby,baby,1 of 1,5.0,willow baskey,"March 22, 2006",Lisa Kyle,,I purchases this basket for a friend. I was very pleased with its usefullness style. It arrived in two days of ordering
"B0002C6NQG:simple_baby_organizer:michelle_a._reneau_""mother_of_6""",B0002C6NQG,White Willow Baby Organizer With Sage Liner: Baby,baby,4 of 4,4.0,Simple Baby Organizer,"January 29, 2006","Michelle A. Reneau ""Mother of 6""","Camino, CA","I am a Mother of 6 and this works. You can put a few baby neccessities in it. I use it for a few diapers, baby wipes, desitin, and the bulb syringe. I can move it around and it does not take much space"
B0002C6NQG:nice:l._pugliese,B0002C6NQG,White Willow Baby Organizer With Sage Liner: Baby,baby,3 of 3,5.0,Nice,"January 1, 2006",L. Pugliese,,"I orignally bought this to hold all of my babies bath things. It got too heavy & everything wouldn't fit. So now I use it to hold his baby tylenol, etc. It is really nice."
B0002C6NQG:perfect_for_the_changing_table:t._verret,B0002C6NQG,White Willow Baby Organizer With Sage Liner: Baby,baby,7 of 7,5.0,Perfect for the changing table,"December 19, 2005",T. Verret,,"I purchased this to put on the changing table.  I was looking for something that would fit on top of the table next to the changing mat and would hold diapers, wipes, lotions,etc.  I purchased and returned two other baskets for various reasons then I found this one.  It fits perfectly and holds the wipes container, several diapers, lotion, hair brush, etc.  I love that it has separate pockets to hold small items so that they dont fall over.  This allows everything to be within easy reach while changing the baby.  The price was also reasonable.  I was looking at buying one from Pottery Barn for twice the amount.  This basket is a great buy"
B0002C6NQG:love_it!:hally_bee,B0002C6NQG,White Willow Baby Organizer With Sage Liner: Baby,baby,9 of 9,5.0,Love it!,"June 16, 2005",Hally Bee,"Louisville, KY  USA","We originally registered for this item because we have a 2-level house, and thought this would help us from trudging up and down the stairs so much.  But, since my 2-month old still ""lives"" in our room, in her bassinet, that part has not yet been an issue.  However, we keep this basket in our living room, fully stocked, and we don't even have to get up off the couch to change a diaper.  (Sounds lazy, but if you already have kids, you understand!)  The sides of the liner have pockets, which we use to hold hand sanitizer, diaper rash cream, a thermometer, baby brush, aspirator, baby nail clippers, lotion, a couple rattles/toys, and some chapstick and nursing pads for me.  We put the diapers, a changing pad, and a wipe holder in the ""main"" center part.  I also have two wrist rattles attached to either side of the handle, and my baby loves to look at them while she's getting her diaper changed.  (I put the basket next to her head so she can see one of them.)

The basket itself is well made, and I have no fears of it falling apart any time soon.  (In fact, we plan to put it to other use once baby is out of diapers!)  We have not yet had to wash the liner, but it appears to be well made, and I have no fears of it falling apart, although I am going to throw it in a laundry bag and use the delicate cycle"
B0009UBSFM:like_this_tub_best.:heather_rivero,B0009UBSFM,Aquarium Bath Center: Baby,baby,1 of 1,5.0,Like this tub best.,"October 26, 2006",Heather Rivero,TX,"When my third child was born, we got this tub.  It has been the best yet for us.  From infant stage to now 6 months old, my daughter has fit snugly.  As an infant, the sling is perfect because you can't immerse the baby while the stump is still attached.  We used the tub on the counter by the bathroom sink, which worked very well while she was in the hammock stage.  Once her stump fell off, and she was able to control her head well, we lowered the bottom half of the hammock into the tub and let baby's bottom rest in the nook that is created between the hump and the top part of the tub.  A perfect angle for baby to rest comfortably while getting a bath.  This is the position in which we currently use our tub.  Now, however, we bathe her in the Aquarium tub instide the bathtub so we don't have to worry about where the water lands.  Finally, once baby is old enough to sit without support, we'll remove the sling altogether and let her sit in the wide end of the tub to play during bath time.  No doubt our daughter will enjoy this final transition in the short weeks ahead"
B00005OONH:aquarium_healthy_care_high_chair:k._hanson,B00005OONH,Aquarium High Chair: Baby,baby,1 of 1,4.0,Aquarium Healthy Care High Chair,"November 10, 2006",K. Hanson,montana,Great product.  Son enjoys being in the chair.  He especially likes the toys that attach to the side of the tray.  Only thing I don't like is it is difficult to clean in the creases of the seat cushion
B00008ZCGH:fun!:stephanie,B00008ZCGH,Baby Einstein Discover and Play Toy Color Blocks: Baby,baby,1 of 1,4.0,Fun!,"May 30, 2006",Stephanie,"Colorado, USA","My mother-in-law bought these for my daughter.  At first, I was skeptical about how entertaining they would be, but my daughter took to them right away.  In the beginning, she would just chew on them and smile at the quacking duck noise, but now she interacts more and seems to love feeling all the different textures.  She also loves to knock them down when I stack them up.

They won't entertain her for hours, but she's always thrilled to see them when I break them out for the first time that day"
"B00008ZCGH:great_for_infants:g._ransone_""first_time_parent""",B00008ZCGH,Baby Einstein Discover and Play Toy Color Blocks: Baby,baby,4 of 4,5.0,GREAT for infants,"May 17, 2006","G. Ransone ""First Time Parent""",Hawaii,"Our son got these blocks when he was 2 months old.  My husband enjoyed them more at first, but by the time our son was 5 months old he loved playing with these!  He probably couldn't hold on to them well until he was 5 months old, so that is why he enjoyed them more at this age than earlier.

At 10 months, he still enjoys playing with them.  They have lasted through ""both"" children.  I would highly recommend these blocks for infants, and so far even into the toddler age, he enjoys playing with them"
"B00008ZCGH:great_for_little_ones:m._silvestri_""stellapacey""",B00008ZCGH,Baby Einstein Discover and Play Toy Color Blocks: Baby,baby,4 of 4,5.0,Great for little ones,"April 10, 2006","M. Silvestri ""stellapacey""","albany, ny","My 6 month old got these for Christmas.  They were among the first toys she expressed any interest in.  She loved the frog that vibrated when you pull the leg, but it broke.  I emailed Baby Einstein and asked if I could buy a replacement for the green block because it is her all time favorite.  They are sending a free replacement!  We love Baby Einstein and our daughter loves these blocks"
B00008ZCGH:great_toy:lonestarmommy,B00008ZCGH,Baby Einstein Discover and Play Toy Color Blocks: Baby,baby,1 of 1,5.0,great toy,"April 10, 2006",LoneStarMommy,"Houston, Texas","My son loves these blocks. We've also purchased the number blocks to go along with this set. He loves saying the colors, numbers and stacking them"
"B0002U1SFE:love_this_toy!!:hw_""hw""",B0002U1SFE,Baby Einstein Discover and Play Activity Center: Baby,baby,0 of 1,5.0,LOVE THIS TOY!!,"November 12, 2006","HW ""HW""","Kansas City, MO","My daughter loves this toy!  All the activites keep her entertained and it gives us a break, too :"
B0002U1SFE:love_it!:a._kurczewski,B0002U1SFE,Baby Einstein Discover and Play Activity Center: Baby,baby,1 of 1,4.0,Love it!,"November 11, 2006",A. Kurczewski,"Detroit, MI",My daughter loves this activity center.  I wish they would change two things about it.  I wish we could change out the toys and it folded up
B0002U1SFE:great_entertainer_and_travels_well_too.....:b._bruno,B0002U1SFE,Baby Einstein Discover and Play Activity Center: Baby,baby,,5.0,Great entertainer and travels well too.....,"November 10, 2006",B. Bruno,"Orange, CA USA","I got this when my daughter was 4 months old.  She would sit in it for about 5 minutes, then want to get out.  But now that she is 6 1/2 months, she loves this and stays in it for about 30+ minutes and just entertains herself.  She has great coordination now and she loves to smack and grab the toys, and she coos at the little sun and loves to pull on everything and put it in her mouth.  When we go to family functions or just to someone's house, we always grab the entertainer.  It is very easy to break down and put right back together (if it doesn't fit in the car).  This by far is the best toy that she enjoys and LEARNS from.  She is quite tall for her age, 27 1/4 inches and we still have 2 more height adjustments on this.  This is the best $$$$ we have spent so far"
B000BXC1AI:top_notch_toy:rebecca_cook,B000BXC1AI,Deluxe Jumperoo: Baby,baby,2 of 2,5.0,Top notch toy,"October 21, 2006",Rebecca Cook,It was a poop-eroo for us too.,"We waited until our daughter was [...] to get her this, and it's fantastic!  She's now [...] and it's in storage, but she was using it until she was about [...]  I like that the height is adjustable, the springs are covered, and the seat comes out easily to wash it.  (It was a poop-eroo for us too.)

A few things that I learned using this though is:
The blue spinning toy doesn't come out and yucky stuff can collect underneath it.  It is incredibly hard to clean.
The one that I got was a pain in the tush to get the batteries in, so once the batteries died, we set the kangaroo part aside.
My daughter's feet got rubbed raw when we first got this because she loved jumping in it.  I recommend using a pair of Robeez, or at very least a pair of socks, to protect their feet"
"B000BXC1AI:really_fun_for_baby..._peace_of_mind_for_mommy:jodi_owens_""sunnymomma""",B000BXC1AI,Deluxe Jumperoo: Baby,baby,1 of 1,5.0,Really fun for baby... peace of mind for mommy,"October 8, 2006","Jodi Owens ""sunnymomma""","Southwest, FL USA","My son loved this!  I purchased this item because I was not comfortable with the idea of hanging something from a door frame.  I was nervous that the one that hangs from a door might somehow come down.  I felt that my baby was very safe in this and I could put it anywhere in the house that I was.  Once he was walking, he didn't use it again"
B000BXC1AI:best_buy:elliott's_mom,B000BXC1AI,Deluxe Jumperoo: Baby,baby,2 of 2,5.0,Best Buy,"October 5, 2006",Elliott's Mom,"Cincinnati, Ohio","We finally broke down and spent the money on the Jumperoo and were happy we did.  We have to limit the time our son spends in it because he'd jump for hours on end if we didn't limit him to 5-10 minutes a day.  The Jumperoo has sturdy construction, and the 4 settings are useful.  I was a bit concerned about the coils inside the fabric because I was afraid that our son would get his fingers pinched when he held it, but he's been fine.  He doesn't play with the toy attachment.  I think this is a much safer alternative to the jumpers that hang from the door frame"
B000095S69:great_shower_gift:mommy_of_one,B000095S69,Gerber Bare Basics Gift Set: Baby,baby,4 of 4,5.0,Great shower gift,"March 19, 2006",Mommy of one,Chambersburg Pa 17201,"If you need a shower gift this is it! I got one and I love it...the Gerber products smell sooo good and are gentle enough for everyday bathing! Mt daughter loves to coo at the seal and loves the music cd that comes along with it.
I keep all of the ""out grown small bottles in the container and it works great~!
The lotion is good smelling but you can't beat Johnsons and johnstons pink stuff...also include a bottle of that and you will havev a very happy mom-to be!"
"B000095S69:so_glad_we_got_this!:j._conn_""wife,_mom,_big_geek""",B000095S69,Gerber Bare Basics Gift Set: Baby,baby,5 of 5,5.0,So glad we got this!,"March 17, 2006","J. Conn ""Wife, Mom, Big Geek""","Pittsburgh, PA United States","I registered for this kit and got two - at first I considered taking one back, but I am glad I didn't.  It is great to have way more of these necessities to start off with, that's months of not having to remember to buy any!

I love the bucket-thing this comes in - one currently holds all our bath stuff for easy toting to the bathroom.  The other one is our bib-holder, since we have a TON of bibs. It keeps them neat, all in one place and closes and can be put away for guests.  

The vapor bath is fantastic.  We just got over my son's first cold and it worked like a charm. He loves baths to begin with and this filled the whole bathroom with that soothing vapor and within minutes I could hear the difference in his breathing! When I caught the cold a few days later, I have to admit, I also took a vapor bath and it was better than a hot shower for clearing my congestion!

I don't know that the Lavendar one necessarily calms or soothes the baby, but it smells nice.  We've gotten shampoo in his eye at least once with no tears or fuss, so it must not burn. 

I definitely recommend getting this for new moms-to-be"
B00006FWVG:the_best_sound_quality!!!!_better_than_digital:nydm,B00006FWVG,Sony NTM-900 900 MHz BabycallÃ¯Â¿Â½ Nursery Monitor: Baby,baby,,5.0,THE BEST SOUND QUALITY!!!! BETTER THAN DIGITAL,"September 16, 2006",NYDM,"COLORADO SPRINGS,CO.USA","THIS MONITOR HAS THE BEST SOUND QUALITY YOU CAN PUT THE RADIO ON THE MONITOR AND LISTEN ON THE RECEVER, IT WILL SOUND LIKE THE RADIO IS NEXT TO YOU. I HAD THE MONITOR FOR 2 YEAR WITH OUT PROBLEMS WITH RANGE OR INTERFERANCE. MY MONITOR IS BEEN ON AND IN THE SAME CHANNEL ALL THAT TIME. I TRY THREE OTHER MONITORS ONE OF THEM DIGITAL. THE SONY SOUND QUALITY IS UNTOUCHABLE. VERY SENSITIVE, I CAN HEAR MY BABY MOVE AT NIGHT. I HAD NO PROBLEMS WITH RANGE (I WORK OUT ON THE BASEMENT DURING HER NAP). IT HAS THE BEST VOLUME (I CAN HEAR HER OVER A LOUD TREADMILL AND MUSIC). I WAS HAPPY TO RETURN THE OTHER MONITORS TO GET THIS ONE. THE ONE PROBLEN I FOUND IS THE MONITOR AND THE RECEVER CAN NOT BE CLOSE TO EACH OTHER BECAUSE IT WILL MAKE A HORRIBLE LOUD NOISE. TO AVOID THIS I TURN OFF THE MONITOR BEFORE GETTING CLOSE TO THE ROOM THE BABY IS SLEEPING IN. THE WATER RESISTANT FEATURE IS GREAT, I CAN PUT THE RECEVER RIGHT IN THE SHOWER AND LISTEN OR WATCH THE LIGHTS. IT IS NOT WATERPROOF!!!!!!!! YOU DON'T WANT TO GET IT WET!!!!!!, BUT THE HUMIDITY OR A LITTLE SPLASHING WON'T HURT IT"
